sub,ses,group,intact_hemi,hemi,category,peak_x_mni,peak_y_mni,peak_z_mni,peak_val
sub-094,01,control,control,right,face,27.0307,37.8013,30.8245,18.389270782470703
sub-094,01,control,control,left,house,60.7053,40.5942,32.9579,13.377732276916504
sub-094,01,control,control,right,house,33.9591,43.1788,31.3689,15.813385009765625
sub-094,01,control,control,left,object,66.1379,20.6234,32.7678,13.285218238830566
sub-094,01,control,control,right,object,21.6861,23.4184,34.4852,12.73823356628418
sub-094,01,control,control,left,word,66.1935,42.0855,22.4406,3.4578182697296143
sub-094,01,control,control,right,word,26.0417,47.0202,22.1522,9.316607475280762
sub-094,01,control,control,left,house_PPA,58.5684,42.8235,32.0351,11.959614753723145
sub-094,01,control,control,right,house_PPA,34.5023,42.9622,30.8378,14.276816368103027
sub-094,01,control,control,left,house_TOS,59.5371,19.0813,46.4213,14.63613510131836
sub-094,01,control,control,right,house_TOS,33.9591,43.1788,31.3689,15.813385009765625
sub-094,01,control,control,left,face_FFA,65.5963,34.144,29.3204,13.847288131713867
sub-094,01,control,control,right,face_FFA,27.0307,37.8013,30.8245,18.389270782470703
sub-094,01,control,control,left,face_STS,66.1313,34.1246,29.3395,12.979293823242188
sub-094,01,control,control,right,face_STS,22.8423,42.4391,22.6302,2.642495632171631
sub-094,01,control,control,left,object_LOC,66.1379,20.6234,32.7678,13.285218238830566
sub-094,01,control,control,right,object_LOC,21.6861,23.4184,34.4852,12.73823356628418
sub-094,01,control,control,left,object_pF,66.1448,31.5786,29.0855,13.462630271911621
sub-094,01,control,control,right,object_pF,26.5181,35.6153,29.7897,11.861454010009766
sub-094,01,control,control,left,word_VWFA,66.1935,42.0855,22.4406,3.4578182697296143
sub-094,01,control,control,right,word_VWFA,26.0417,47.0202,22.1522,9.316607475280762
sub-094,01,control,control,left,word_STG,66.6692,30.1427,30.2897,8.675453186035156
sub-094,01,control,control,right,word_STG,17.4999,60.8125,56.1067,9.594014167785645
sub-094,01,control,control,left,evc,65.2456,81.4609,41.4677,5.748863220214844
sub-094,01,control,control,right,evc,19.7545,81.8922,41.581,3.2813940048217773
sub-095,01,control,control,left,face,65.2855,31.8151,29.5705,10.640666007995605
sub-095,01,control,control,right,face,25.5118,44.8523,26.4509,13.61627197265625
sub-095,01,control,control,left,house,51.2612,20.1192,33.237,10.575370788574219
sub-095,01,control,control,right,house,38.8746,19.3197,34.4466,10.874950408935547
sub-095,01,control,control,left,object,63.0652,21.9447,35.4784,7.868721008300781
sub-095,01,control,control,right,object,26.4577,20.9319,37.9019,6.517412185668945
sub-095,01,control,control,left,word,65.3297,39.9598,25.6779,6.599435806274414
sub-095,01,control,control,right,word,25.4992,45.713,27.3906,3.159951686859131
sub-095,01,control,control,left,house_PPA,56.6464,43.4428,31.5189,6.300272464752197
sub-095,01,control,control,right,house_PPA,35.1317,46.8522,31.2326,8.224623680114746
sub-095,01,control,control,left,house_TOS,51.2612,20.1192,33.237,10.575370788574219
sub-095,01,control,control,right,house_TOS,38.8746,19.3197,34.4466,10.874950408935547
sub-095,01,control,control,left,face_FFA,65.2855,31.8151,29.5705,10.640666007995605
sub-095,01,control,control,right,face_FFA,25.5118,44.8523,26.4509,13.61627197265625
sub-095,01,control,control,left,face_STS,65.2706,32.1561,30.7176,8.819437980651855
sub-095,01,control,control,right,face_STS,22.8382,39.3375,25.498,2.635709047317505
sub-095,01,control,control,left,object_LOC,63.0652,21.9447,35.4784,7.868721008300781
sub-095,01,control,control,right,object_LOC,26.4577,20.9319,37.9019,6.517412185668945
sub-095,01,control,control,left,object_pF,65.2524,35.4366,31.9748,5.548462867736816
sub-095,01,control,control,right,object_pF,27.1579,44.6809,23.9203,6.103034019470215
sub-095,01,control,control,left,word_VWFA,65.332,40.4795,25.4705,6.377656936645508
sub-095,01,control,control,right,word_VWFA,25.4992,45.713,27.3906,3.159951686859131
sub-095,01,control,control,left,word_STG,76.9153,55.3781,44.3098,10.35894775390625
sub-095,01,control,control,right,word_STG,15.4219,58.7832,57.659,3.3834259510040283
sub-095,01,control,control,left,evc,67.2667,82.083,40.2618,3.9350640773773193
sub-095,01,control,control,right,evc,22.0873,74.5575,40.3249,4.533256530761719
sub-096,01,control,control,left,face,66.3611,39.6305,27.6583,22.469223022460938
sub-096,01,control,control,right,face,25.0695,40.3556,23.7575,13.279428482055664
sub-096,01,control,control,left,house,52.0415,20.5465,30.4607,13.55869197845459
sub-096,01,control,control,right,house,35.9879,19.0121,32.9245,11.809748649597168
sub-096,01,control,control,left,object,63.2589,25.6939,35.9156,14.16424560546875
sub-096,01,control,control,right,object,21.9468,24.8907,34.0356,15.69127082824707
sub-096,01,control,control,left,word,67.395,34.0052,30.9773,4.33207893371582
sub-096,01,control,control,right,word,26.0051,61.5795,16.6062,3.560147762298584
sub-096,01,control,control,left,house_PPA,59.029,42.2892,31.2837,5.405218124389648
sub-096,01,control,control,right,house_PPA,31.1157,43.3028,30.6067,8.078393936157227
sub-096,01,control,control,left,house_TOS,52.0415,20.5465,30.4607,13.55869197845459
sub-096,01,control,control,right,house_TOS,35.9879,19.0121,32.9245,11.809748649597168
sub-096,01,control,control,left,face_FFA,66.3611,39.6305,27.6583,22.469223022460938
sub-096,01,control,control,right,face_FFA,25.0695,40.3556,23.7575,13.279428482055664
sub-096,01,control,control,left,face_STS,66.3611,39.6305,27.6583,22.469223022460938
sub-096,01,control,control,right,face_STS,23.9537,34.7322,31.5578,10.308612823486328
sub-096,01,control,control,left,object_LOC,63.2589,25.6939,35.9156,14.16424560546875
sub-096,01,control,control,right,object_LOC,21.9468,24.8907,34.0356,15.69127082824707
sub-096,01,control,control,left,object_pF,65.8855,37.5538,26.6231,12.317394256591797
sub-096,01,control,control,right,object_pF,26.0763,41.2515,24.7115,13.368887901306152
sub-096,01,control,control,left,word_VWFA,65.326,40.6061,27.15,2.776366949081421
sub-096,01,control,control,right,word_VWFA,26.0051,61.5795,16.6062,3.560147762298584
sub-096,01,control,control,left,word_STG,68.4199,32.2654,32.496,10.950738906860352
sub-096,01,control,control,right,word_STG,20.4544,31.4247,26.9855,5.695677280426025
sub-096,01,control,control,left,evc,73.5406,71.8945,40.0448,3.4806458950042725
sub-096,01,control,control,right,evc,19.2987,79.4006,33.6113,3.4107775688171387
sub-097,01,control,control,left,face,65.0901,37.1127,29.0627,22.09329605102539
sub-097,01,control,control,right,face,22.2667,38.5837,24.7362,19.271930694580078
sub-097,01,control,control,left,house,52.6244,19.5964,31.2864,13.759346961975098
sub-097,01,control,control,right,house,33.015,44.9735,29.4792,15.549202919006348
sub-097,01,control,control,left,object,66.5892,23.4785,28.7085,18.066692352294922
sub-097,01,control,control,right,object,18.9437,26.7108,29.439,13.95764446258545
sub-097,01,control,control,left,word,67.2034,33.0314,27.9476,9.295679092407227
sub-097,01,control,control,right,word,23.8544,35.6071,23.2413,10.785293579101562
sub-097,01,control,control,left,house_PPA,53.3608,44.6076,30.8848,11.366158485412598
sub-097,01,control,control,right,house_PPA,33.015,44.9735,29.4792,15.549202919006348
sub-097,01,control,control,left,house_TOS,52.6244,19.5964,31.2864,13.759346961975098
sub-097,01,control,control,right,house_TOS,33.015,44.9735,29.4792,15.549202919006348
sub-097,01,control,control,left,face_FFA,65.0901,37.1127,29.0627,22.09329605102539
sub-097,01,control,control,right,face_FFA,22.2667,38.5837,24.7362,19.271930694580078
sub-097,01,control,control,left,face_STS,65.0901,37.1127,29.0627,22.09329605102539
sub-097,01,control,control,right,face_STS,22.2667,38.5837,24.7362,19.271930694580078
sub-097,01,control,control,left,object_LOC,66.5892,23.4785,28.7085,18.066692352294922
sub-097,01,control,control,right,object_LOC,18.9437,26.7108,29.439,13.95764446258545
sub-097,01,control,control,left,object_pF,68.8404,35.9334,25.6937,14.259361267089844
sub-097,01,control,control,right,object_pF,26.5909,42.9403,23.2448,12.01278305053711
sub-097,01,control,control,left,word_VWFA,64.1293,48.4557,22.6486,3.54790997505188
sub-097,01,control,control,right,word_VWFA,25.0418,51.2674,26.0508,3.9115490913391113
sub-097,01,control,control,left,word_STG,67.734,32.4765,28.1387,16.465450286865234
sub-097,01,control,control,right,word_STG,20.6003,32.0022,26.9943,11.880064010620117
sub-097,01,control,control,left,evc,69.6531,76.7675,41.2669,7.08416223526001
sub-097,01,control,control,right,evc,19.3317,78.5016,37.472,6.423658847808838
sub-108,01,OTC,right,right,face,27.8059,37.2319,27.4813,10.597580909729004
sub-108,01,OTC,right,right,house,42.9499,21.0225,31.6283,9.488259315490723
sub-108,01,OTC,right,right,object,25.677,23.9048,33.1301,9.849096298217773
sub-108,01,OTC,right,right,word,31.572,42.2559,24.6808,8.499037742614746
sub-108,01,OTC,right,right,house_PPA,33.1865,43.4301,30.6869,3.6060523986816406
sub-108,01,OTC,right,right,house_TOS,42.9499,21.0225,31.6283,9.488259315490723
sub-108,01,OTC,right,right,face_FFA,27.8059,37.2319,27.4813,10.597580909729004
sub-108,01,OTC,right,right,face_STS,43.4348,41.5267,63.3382,5.294286727905273
sub-108,01,OTC,right,right,object_LOC,25.677,23.9048,33.1301,9.849096298217773
sub-108,01,OTC,right,right,object_pF,28.8933,33.7147,27.0071,4.081679344177246
sub-108,01,OTC,right,right,word_VWFA,32.1108,42.5299,25.2127,8.122136116027832
sub-108,01,OTC,right,right,word_STG,16.4298,54.9359,47.4276,7.573794364929199
sub-108,01,OTC,right,right,evc,22.3264,72.4984,39.9631,2.4158084392547607
sub-108,02,OTC,right,right,face,28.8495,53.4936,19.9478,17.978681564331055
sub-108,02,OTC,right,right,house,28.8495,53.4936,19.9478,19.327468872070312
sub-108,02,OTC,right,right,object,22.9755,25.993,28.3572,41.97035217285156
sub-108,02,OTC,right,right,word,26.1618,48.9688,21.2274,24.944263458251953
sub-108,02,OTC,right,right,house_PPA,28.8495,53.4936,19.9478,19.327468872070312
sub-108,02,OTC,right,right,house_TOS,30.5275,25.1456,44.297,6.989895343780518
sub-108,02,OTC,right,right,face_FFA,28.8495,53.4936,19.9478,17.978681564331055
sub-108,02,OTC,right,right,face_STS,12.6933,39.2806,28.6698,8.223044395446777
sub-108,02,OTC,right,right,object_LOC,22.9755,25.993,28.3572,41.97035217285156
sub-108,02,OTC,right,right,object_pF,20.2492,38.8567,24.2394,4.424241542816162
sub-108,02,OTC,right,right,word_VWFA,26.1618,48.9688,21.2274,24.944263458251953
sub-108,02,OTC,right,right,word_STG,12.6933,39.2806,28.6698,18.466583251953125
sub-108,02,OTC,right,right,evc,22.3124,78.2139,43.4087,2.500304698944092
